370,1,1,male,25,1,0,55.4417,C,First,man,True,E,Cherbourg,yes,False,2,0
373,0,1,male,22,0,0,135.6333,C,First,man,True,C,Cherbourg,no,True,2,0
375,1,1,female,32,1,0,82.1708,C,First,woman,False,C,Cherbourg,yes,False,2,0
377,0,1,male,27,0,2,211.5,C,First,man,True,C,Cherbourg,no,False,2,0
380,1,1,female,42,0,0,227.525,C,First,woman,False,C,Cherbourg,yes,True,2,0
383,1,1,female,35,1,0,52.0,S,First,woman,False,C,Southampton,yes,False,2,0
390,1,1,male,36,1,2,120.0,S,First,man,True,B,Southampton,yes,False,2,0
393,1,1,female,23,1,0,113.275,C,First,woman,False,D,Cherbourg,yes,False,2,0
412,1,1,female,33,1,0,90.0,Q,First,woman,False,C,Queenstown,yes,False,2,0
430,1,1,male,28,0,0,26.55,S,First,man,True,C,Southampton,yes,True,2,0
434,0,1,male,50,1,0,55.9,S,First,man,True,E,Southampton,no,False,2,0
435,1,1,female,14,1,2,120.0,S,First,child,False,B,Southampton,yes,False,2,0
438,0,1,male,64,1,4,263.0,S,First,man,True,C,Southampton,no,False,2,0
445,1,1,male,4,0,2,81.8583,S,First,child,False,A,Southampton,yes,False,2,0
447,1,1,male,34,0,0,26.55,S,First,man,True,C,Southampton,yes,True,2,0
449,1,1,male,52,0,0,30.5,S,First,man,True,C,Southampton,yes,True,2,0
452,0,1,male,30,0,0,27.75,C,First,man,True,C,Cherbourg,no,True,2,0
453,1,1,male,49,1,0,89.1042,C,First,man,True,C,Cherbourg,yes,False,2,0
456,0,1,male,65,0,0,26.55,S,First,man,True,E,Southampton,no,True,2,0
457,1,1,female,32,1,0,51.8625,S,First,woman,False,D,Southampton,yes,False,2,0
460,1,1,male,48,0,0,26.55,S,First,man,True,E,Southampton,yes,True,2,0
462,0,1,male,47,0,0,38.5,S,First,man,True,E,Southampton,no,True,2,0
467,0,1,male,56,0,0,26.55,S,First,man,True,C,Southampton,no,True,2,0
475,0,1,male,33,0,0,52.0,S,First,man,True,A,Southampton,no,True,2,0
484,1,1,male,25,1,0,91.0792,C,First,man,True,B,Cherbourg,yes,False,2,0
486,1,1,female,35,1,0,90.0,S,First,woman,False,C,Southampton,yes,False,2,0
487,0,1,male,58,0,0,29.7,C,First,man,True,B,Cherbourg,no,True,2,0
492,0,1,male,55,0,0,30.5,S,First,man,True,C,Southampton,no,True,2,0
493,0,1,male,71,0,0,49.5042,C,First,man,True,C,Cherbourg,no,True,2,0
496,1,1,female,54,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,2,0
498,0,1,female,25,1,2,151.55,S,First,woman,False,C,Southampton,no,False,2,0
504,1,1,female,16,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,2,0
505,0,1,male,18,1,0,108.9,C,First,man,True,C,Cherbourg,no,False,2,0
507,1,1,male,33,0,0,26.55,S,First,man,True,C,Southampton,yes,True,2,0
512,1,1,male,36,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,2,0
513,1,1,female,54,1,0,59.4,C,First,woman,False,C,Cherbourg,yes,False,2,0
515,0,1,male,47,0,0,34.0208,S,First,man,True,D,Southampton,no,True,2,0
520,1,1,female,30,0,0,93.5,S,First,woman,False,B,Southampton,yes,True,2,0
523,1,1,female,44,0,1,57.9792,C,First,woman,False,B,Cherbourg,yes,False,2,0
527,0,1,male,33,0,0,221.7792,S,First,man,True,C,Southampton,no,True,2,0
536,0,1,male,45,0,0,26.55,S,First,man,True,B,Southampton,no,True,2,0
537,1,1,female,30,0,0,106.425,C,First,woman,False,C,Cherbourg,yes,True,2,0
539,1,1,female,22,0,2,49.5,C,First,woman,False,B,Cherbourg,yes,False,2,0
540,1,1,female,36,0,2,71.0,S,First,woman,False,B,Southampton,yes,False,2,0
544,0,1,male,50,1,0,106.425,C,First,man,True,C,Cherbourg,no,False,2,0
545,0,1,male,64,0,0,26.0,S,First,man,True,C,Southampton,no,True,2,0
550,1,1,male,17,0,2,110.8833,C,First,man,True,C,Cherbourg,yes,False,2,0
555,0,1,male,62,0,0,26.55,S,First,man,True,C,Southampton,no,True,2,0
556,1,1,female,48,1,0,39.6,C,First,woman,False,A,Cherbourg,yes,False,2,0
557,0,1,male,33,0,0,227.525,C,First,man,True,C,Cherbourg,no,True,2,0
558,1,1,female,39,1,1,79.65,S,First,woman,False,E,Southampton,yes,False,2,0
571,1,1,female,53,2,0,51.4792,S,First,woman,False,C,Southampton,yes,False,2,0
572,1,1,male,36,0,0,26.3875,S,First,man,True,E,Southampton,yes,True,2,0
577,1,1,female,39,1,0,55.9,S,First,woman,False,E,Southampton,yes,False,2,0
581,1,1,female,39,1,1,110.8833,C,First,woman,False,C,Cherbourg,yes,False,2,0
583,0,1,male,36,0,0,40.125,C,First,man,True,A,Cherbourg,no,True,2,0
585,1,1,female,18,0,2,79.65,S,First,woman,False,E,Southampton,yes,False,2,0
587,1,1,male,60,1,1,79.2,C,First,man,True,B,Cherbourg,yes,False,2,0
591,1,1,female,52,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,2,0
599,1,1,male,49,1,0,56.9292,C,First,man,True,A,Cherbourg,yes,False,2,0
602,0,1,male,33,0,0,42.4,S,First,man,True,C,Southampton,no,True,2,0
604,1,1,male,35,0,0,26.55,C,First,man,True,C,Cherbourg,yes,True,2,0
607,1,1,male,27,0,0,30.5,S,First,man,True,C,Southampton,yes,True,2,0
609,1,1,female,40,0,0,153.4625,S,First,woman,False,C,Southampton,yes,True,2,0
621,1,1,male,42,1,0,52.5542,S,First,man,True,D,Southampton,yes,False,2,0
625,0,1,male,61,0,0,32.3208,S,First,man,True,D,Southampton,no,True,2,0
627,1,1,female,21,0,0,77.9583,S,First,woman,False,D,Southampton,yes,True,2,0
630,1,1,male,80,0,0,30.0,S,First,man,True,A,Southampton,yes,True,2,0
632,1,1,male,32,0,0,30.5,C,First,man,True,B,Cherbourg,yes,True,2,0
633,0,1,male,33,0,0,0.0,S,First,man,True,C,Southampton,no,True,2,0
641,1,1,female,24,0,0,69.3,C,First,woman,False,B,Cherbourg,yes,True,2,0
645,1,1,male,48,1,0,76.7292,C,First,man,True,D,Cherbourg,yes,False,2,0
647,1,1,male,56,0,0,35.5,C,First,man,True,A,Cherbourg,yes,True,2,0
659,0,1,male,58,0,2,113.275,C,First,man,True,D,Cherbourg,no,False,2,0
660,1,1,male,50,2,0,133.65,S,First,man,True,C,Southampton,yes,False,2,0
662,0,1,male,47,0,0,25.5875,S,First,man,True,E,Southampton,no,True,2,0
669,1,1,female,32,1,0,52.0,S,First,woman,False,C,Southampton,yes,False,2,0
671,0,1,male,31,1,0,52.0,S,First,man,True,B,Southampton,no,False,2,0
679,1,1,male,36,0,1,512.3292,C,First,man,True,B,Cherbourg,yes,False,2,1
681,1,1,male,27,0,0,76.7292,C,First,man,True,D,Cherbourg,yes,True,2,0
689,1,1,female,15,0,1,211.3375,S,First,child,False,B,Southampton,yes,False,2,0
690,1,1,male,31,1,0,57.0,S,First,man,True,B,Southampton,yes,False,2,0
694,0,1,male,60,0,0,26.55,S,First,man,True,C,Southampton,no,True,2,0
698,0,1,male,49,1,1,110.8833,C,First,man,True,C,Cherbourg,no,False,2,0
700,1,1,female,18,1,0,227.525,C,First,woman,False,C,Cherbourg,yes,False,2,0
701,1,1,male,35,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,2,0
707,1,1,male,42,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,2,0
708,1,1,female,22,0,0,151.55,S,First,woman,False,C,Southampton,yes,True,2,0
710,1,1,female,24,0,0,49.5042,C,First,woman,False,C,Cherbourg,yes,True,2,0
711,0,1,male,33,0,0,26.55,S,First,man,True,C,Southampton,no,True,2,0
712,1,1,male,48,1,0,52.0,S,First,man,True,C,Southampton,yes,False,2,0
716,1,1,female,38,0,0,227.525,C,First,woman,False,C,Cherbourg,yes,True,2,0
724,1,1,male,27,1,0,53.1,S,First,man,True,E,Southampton,yes,False,2,0
730,1,1,female,29,0,0,211.3375,S,First,woman,False,B,Southampton,yes,True,2,0
737,1,1,male,35,0,0,512.3292,C,First,man,True,B,Cherbourg,yes,True,2,1
740,1,1,male,33,0,0,30.0,S,First,man,True,D,Southampton,yes,True,2,0
741,0,1,male,36,1,0,78.85,S,First,man,True,C,Southampton,no,False,2,0
742,1,1,female,21,2,2,262.375,C,First,woman,False,B,Cherbourg,yes,False,2,0
745,0,1,male,70,1,1,71.0,S,First,man,True,B,Southampton,no,False,2,0
748,0,1,male,19,1,0,53.1,S,First,man,True,D,Southampton,no,False,2,0
759,1,1,female,33,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,2,0
763,1,1,female,36,1,2,120.0,S,First,woman,False,B,Southampton,yes,False,2,0
765,1,1,female,51,1,0,77.9583,S,First,woman,False,D,Southampton,yes,False,2,0
766,0,1,male,33,0,0,39.6,C,First,man,True,C,Cherbourg,no,True,2,0
779,1,1,female,43,0,1,211.3375,S,First,woman,False,B,Southampton,yes,False,2,0
781,1,1,female,17,1,0,57.0,S,First,woman,False,B,Southampton,yes,False,2,0
782,0,1,male,29,0,0,30.0,S,First,man,True,D,Southampton,no,True,2,0
789,0,1,male,46,0,0,79.2,C,First,man,True,B,Cherbourg,no,True,2,0
793,0,1,male,33,0,0,30.6958,C,First,man,True,C,Cherbourg,no,True,2,0
796,1,1,female,49,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,2,0
802,1,1,male,11,1,2,120.0,S,First,child,False,B,Southampton,yes,False,2,0
806,0,1,male,39,0,0,0.0,S,First,man,True,A,Southampton,no,True,2,0
809,1,1,female,33,1,0,53.1,S,First,woman,False,E,Southampton,yes,False,2,0
815,0,1,male,33,0,0,0.0,S,First,man,True,B,Southampton,no,True,2,0
820,1,1,female,52,1,1,93.5,S,First,woman,False,B,Southampton,yes,False,2,0
822,0,1,male,38,0,0,0.0,S,First,man,True,C,Southampton,no,True,2,0
829,1,1,female,62,0,0,80.0,S,First,woman,False,B,Southampton,yes,True,2,0
835,1,1,female,39,1,1,83.1583,C,First,woman,False,E,Cherbourg,yes,False,2,0
839,1,1,male,33,0,0,29.7,C,First,man,True,C,Cherbourg,yes,True,2,0
842,1,1,female,30,0,0,31.0,C,First,woman,False,C,Cherbourg,yes,True,2,0
849,1,1,female,32,1,0,89.1042,C,First,woman,False,C,Cherbourg,yes,False,2,0
853,1,1,female,16,0,1,39.4,S,First,woman,False,D,Southampton,yes,False,2,0
856,1,1,female,45,1,1,164.8667,S,First,woman,False,C,Southampton,yes,False,2,0
857,1,1,male,51,0,0,26.55,S,First,man,True,E,Southampton,yes,True,2,0
862,1,1,female,48,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,2,0
867,0,1,male,31,0,0,50.4958,S,First,man,True,A,Southampton,no,True,2,0
871,1,1,female,47,1,1,52.5542,S,First,woman,False,D,Southampton,yes,False,2,0
872,0,1,male,33,0,0,5.0,S,First,man,True,B,Southampton,no,True,2,0
879,1,1,female,56,0,1,83.1583,C,First,woman,False,C,Cherbourg,yes,False,2,0
887,1,1,female,19,0,0,30.0,S,First,woman,False,B,Southampton,yes,True,2,0
889,1,1,male,26,0,0,30.0,C,First,man,True,C,Cherbourg,yes,True,2,0
9,1,2,female,14,1,0,30.0708,C,Second,child,False,C,Cherbourg,yes,False,3,0
15,1,2,female,55,0,0,16.0,S,Second,woman,False,C,Southampton,yes,True,3,0
17,1,2,male,33,0,0,13.0,S,Second,man,True,C,Southampton,yes,True,3,0
20,0,2,male,35,0,0,26.0,S,Second,man,True,C,Southampton,no,True,3,0
21,1,2,male,34,0,0,13.0,S,Second,man,True,D,Southampton,yes,True,3,0
33,0,2,male,66,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
41,0,2,female,27,1,0,21.0,S,Second,woman,False,C,Southampton,no,False,3,0
43,1,2,female,3,1,2,41.5792,C,Second,child,False,C,Cherbourg,yes,False,3,0
53,1,2,female,29,1,0,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
56,1,2,female,21,0,0,10.5,S,Second,woman,False,C,Southampton,yes,True,3,0
58,1,2,female,5,1,2,27.75,S,Second,child,False,C,Southampton,yes,False,3,0
66,1,2,female,29,0,0,10.5,S,Second,woman,False,F,Southampton,yes,True,3,0
70,0,2,male,32,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
72,0,2,male,21,0,0,73.5,S,Second,man,True,C,Southampton,no,True,3,1
78,1,2,male,1,0,2,29.0,S,Second,child,False,C,Southampton,yes,False,3,0
84,1,2,female,17,0,0,10.5,S,Second,woman,False,C,Southampton,yes,True,3,0
98,1,2,female,34,0,1,23.0,S,Second,woman,False,C,Southampton,yes,False,3,0
99,0,2,male,34,1,0,26.0,S,Second,man,True,C,Southampton,no,False,3,0
117,0,2,male,29,1,0,21.0,S,Second,man,True,C,Southampton,no,False,3,0
120,0,2,male,21,2,0,73.5,S,Second,man,True,C,Southampton,no,False,3,1
122,0,2,male,32,1,0,30.0708,C,Second,man,True,C,Cherbourg,no,False,3,0
123,1,2,female,32,0,0,13.0,S,Second,woman,False,E,Southampton,yes,True,3,0
133,1,2,female,29,1,0,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
134,0,2,male,25,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
135,0,2,male,23,0,0,15.0458,C,Second,man,True,C,Cherbourg,no,True,3,0
144,0,2,male,18,0,0,11.5,S,Second,man,True,C,Southampton,no,True,3,0
145,0,2,male,19,1,1,36.75,S,Second,man,True,C,Southampton,no,False,3,0
148,0,2,male,36,0,2,26.0,S,Second,man,True,F,Southampton,no,False,3,0
149,0,2,male,42,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
150,0,2,male,51,0,0,12.525,S,Second,man,True,C,Southampton,no,True,3,0
161,1,2,female,40,0,0,15.75,S,Second,woman,False,C,Southampton,yes,True,3,0
178,0,2,male,30,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
181,0,2,male,33,0,0,15.05,C,Second,man,True,C,Cherbourg,no,True,3,0
183,1,2,male,1,2,1,39.0,S,Second,child,False,F,Southampton,yes,False,3,0
190,1,2,female,32,0,0,13.0,S,Second,woman,False,C,Southampton,yes,True,3,0
191,0,2,male,19,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
193,1,2,male,3,1,1,26.0,S,Second,child,False,F,Southampton,yes,False,3,0
199,0,2,female,24,0,0,13.0,S,Second,woman,False,C,Southampton,no,True,3,0
211,1,2,female,35,0,0,21.0,S,Second,woman,False,C,Southampton,yes,True,3,0
213,0,2,male,30,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
217,0,2,male,42,1,0,27.0,S,Second,man,True,C,Southampton,no,False,3,0
219,0,2,male,30,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
221,0,2,male,27,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
226,1,2,male,19,0,0,10.5,S,Second,man,True,C,Southampton,yes,True,3,0
228,0,2,male,18,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
232,0,2,male,59,0,0,13.5,S,Second,man,True,C,Southampton,no,True,3,0
234,0,2,male,24,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
236,0,2,male,44,1,0,26.0,S,Second,man,True,C,Southampton,no,False,3,0
237,1,2,female,8,0,2,26.25,S,Second,child,False,C,Southampton,yes,False,3,0
238,0,2,male,19,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
239,0,2,male,33,0,0,12.275,S,Second,man,True,C,Southampton,no,True,3,0
242,0,2,male,29,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
247,1,2,female,24,0,2,14.5,S,Second,woman,False,C,Southampton,yes,False,3,0
249,0,2,male,54,1,0,26.0,S,Second,man,True,C,Southampton,no,False,3,0
259,1,2,female,50,0,1,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
265,0,2,male,36,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
272,1,2,female,41,0,1,19.5,S,Second,woman,False,C,Southampton,yes,False,3,0
277,0,2,male,33,0,0,0.0,S,Second,man,True,C,Southampton,no,True,3,0
288,1,2,male,42,0,0,13.0,S,Second,man,True,C,Southampton,yes,True,3,0
292,0,2,male,36,0,0,12.875,C,Second,man,True,D,Cherbourg,no,True,3,0
303,1,2,female,32,0,0,12.35,Q,Second,woman,False,E,Queenstown,yes,True,3,0
308,0,2,male,30,1,0,24.0,C,Second,man,True,C,Cherbourg,no,False,3,0
312,0,2,female,26,1,1,26.0,S,Second,woman,False,C,Southampton,no,False,3,0
314,0,2,male,43,1,1,26.25,S,Second,man,True,C,Southampton,no,False,3,0
316,1,2,female,24,1,0,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
317,0,2,male,54,0,0,14.0,S,Second,man,True,C,Southampton,no,True,3,0
322,1,2,female,30,0,0,12.35,Q,Second,woman,False,C,Queenstown,yes,True,3,0
323,1,2,female,22,1,1,29.0,S,Second,woman,False,C,Southampton,yes,False,3,0
327,1,2,female,36,0,0,13.0,S,Second,woman,False,D,Southampton,yes,True,3,0
340,1,2,male,2,1,1,26.0,S,Second,child,False,F,Southampton,yes,False,3,0
342,0,2,male,28,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
343,0,2,male,25,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
344,0,2,male,36,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
345,1,2,female,24,0,0,13.0,S,Second,woman,False,F,Southampton,yes,True,3,0
346,1,2,female,40,0,0,13.0,S,Second,woman,False,C,Southampton,yes,True,3,0
357,0,2,female,38,0,0,13.0,S,Second,woman,False,C,Southampton,no,True,3,0
361,0,2,male,29,1,0,27.7208,C,Second,man,True,C,Cherbourg,no,False,3,0
385,0,2,male,18,0,0,73.5,S,Second,man,True,C,Southampton,no,True,3,1
387,1,2,female,36,0,0,13.0,S,Second,woman,False,C,Southampton,yes,True,3,0
389,1,2,female,17,0,0,12.0,C,Second,woman,False,C,Cherbourg,yes,True,3,0
397,0,2,male,46,0,0,26.0,S,Second,man,True,C,Southampton,no,True,3,0
398,0,2,male,23,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
399,1,2,female,28,0,0,12.65,S,Second,woman,False,C,Southampton,yes,True,3,0
405,0,2,male,34,1,0,21.0,S,Second,man,True,C,Southampton,no,False,3,0
407,1,2,male,3,1,1,18.75,S,Second,child,False,C,Southampton,yes,False,3,0
413,0,2,male,33,0,0,0.0,S,Second,man,True,C,Southampton,no,True,3,0
416,1,2,female,34,1,1,32.5,S,Second,woman,False,C,Southampton,yes,False,3,0
417,1,2,female,18,0,2,13.0,S,Second,woman,False,C,Southampton,yes,False,3,0
418,0,2,male,30,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
426,1,2,female,28,1,0,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
427,1,2,female,19,0,0,26.0,S,Second,woman,False,C,Southampton,yes,True,3,0
432,1,2,female,42,1,0,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
437,1,2,female,24,2,3,18.75,S,Second,woman,False,C,Southampton,yes,False,3,0
439,0,2,male,31,0,0,10.5,S,Second,man,True,C,Southampton,no,True,3,0
440,1,2,female,45,1,1,26.25,S,Second,woman,False,C,Southampton,yes,False,3,0
443,1,2,female,28,0,0,13.0,S,Second,woman,False,C,Southampton,yes,True,3,0
446,1,2,female,13,0,1,19.5,S,Second,child,False,C,Southampton,yes,False,3,0
450,0,2,male,36,1,2,27.75,S,Second,man,True,C,Southampton,no,False,3,0
458,1,2,female,50,0,0,10.5,S,Second,woman,False,C,Southampton,yes,True,3,0
463,0,2,male,48,0,0,13.0,S,Second,man,True,C,Southampton,no,True,3,0
466,0,2,male,33,0,0,0.0,S,Second,man,True,C,Southampton,no,True,3,0
472,1,2,female,33,1,2,27.75,S,Second,woman,False,C,Southampton,yes,False,3,0
473,1,2,female,23,0,0,13.7917,C,Second,woman,False,D,Cherbourg,yes,True,3,0
476,0,2,male,34,1,0,21.0,S,Second,man,True,C,Southampton,no,False,3,0
481,0,2,male,33,0,0,0.0,S,Second,man,True,C,Southampton,no,True,3,0
506,1,2,female,33,0,2,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
516,1,2,female,34,0,0,10.5,S,Second,woman,False,F,Southampton,yes,True,3,0
518,1,2,female,36,1,0,26.0,S,Second,woman,False,C,Southampton,yes,False,3,0
